,513FC31103.pv,513HC31114-5.mv,513PC31201.pv,513LC31202.pv,513FC31409.pv,513FC31114-5.pv,513TC31220.pv,MFR
10/18/2018 11:45,24878.895,0.123,30.955816,77.587006,51930.203,0.115065496,80.8349,10.2
10/18/2018 13:45,24511.055,0.121,30.95751,77.354263,43825.047,0.109952046,80.256821,10.8
10/18/2018 15:45,24303.477,0.121,31.206734,77.65757,51227.363,0.103908405,80.580376,10.7
10/18/2018 17:45,24113.59,0.121,31.027924,76.004448,31606.811,0.111687227,79.848717,11.9
10/18/2018 19:45,25384.676,0.123,31.149847,76.307671,27896.498,0.11443626,80.473167,12.1
10/18/2018 21:45,23446.576,0.123,31.209373,76.428162,36712.664,0.105392797,80.745796,11.8
10/18/2018 23:45,24559.227,0.125,30.968565,77.401901,38661.023,0.106106313,80.760109,11.9
10/19/2018 1:45,21544.518,0.127,31.749298,77.66082,20052.619,0.123860018,81.6632,8.9
10/19/2018 2:45,25678.639,0.125,30.728653,77.113052,26099.271,0.11347335,81.792419,5.7
10/19/2018 3:45,25137,0.125,30.952711,76.949959,34795.277,0.113261738,82.082077,5.3
10/19/2018 4:45,25386.857,0.125,30.846926,76.621246,36919.703,0.119605986,81.697945,3.8
10/19/2018 5:45,24938.422,0.125,30.602442,77.458076,41436.531,0.12017259,81.491478,3.4
10/19/2018 6:45,25046.873,0.125,30.558426,77.182404,38328.391,0.120956492,81.531052,3.1
10/19/2018 7:45,22044.383,0.125,32.233768,75.41552,13643.376,0.065802425,79.307167,3.1
10/19/2018 8:45,23220.42,0.125,30.404003,77.474281,38370.367,0.1442202,83.015221,3.3
10/19/2018 9:45,24391.166,0.123,30.278696,76.936737,41993.727,0.12896417,81.294357,3.5
10/19/2018 11:45,26284.488,0.123,30.859436,77.494667,44376.262,0.115953827,80.453575,3.3
10/19/2018 13:45,26646.109,0.123,30.643278,77.094482,44115.441,0.125810552,80.999672,3.8
10/19/2018 17:45,26633.07,0.12,30.216257,76.76413,24946.332,0.124199236,81.17897,4
10/19/2018 19:45,24123.883,0.12,30.252905,76.848259,26805.4,0.130074579,80.662231,3.9
10/19/2018 21:45,24900.906,0.1,30.448244,77.467255,31631.787,0.12119276,81.103676,3.4
10/19/2018 23:45,25048.764,0.105,30.683781,77.89045,26180.736,0.12414374,81.682831,3.7
10/20/2018 0:45,23996.346,0.105,30.939854,77.186111,39735.02,0.124810498,81.233002,3.4
10/20/2018 1:45,24209.035,0.105,30.440052,76.913933,33234.363,0.128854295,80.896973,3.5
10/20/2018 2:45,24278.412,0.1,30.451134,76.819786,32183.354,0.128358376,80.709366,3.7
10/20/2018 3:45,25017.523,0.1,30.292919,77.221848,34061.496,0.130398982,81.278854,3.2
10/20/2018 4:45,25503.408,0.1,30.775095,77.089684,29402.322,0.119585171,80.816444,3.1
10/20/2018 5:45,24561.926,0.102,30.526403,77.012047,30237.111,0.12922546,80.944221,3
10/20/2018 7:45,25196.781,0.102,30.39069,77.002022,30910.227,0.12079409,81.137512,3.2
10/20/2018 8:45,24810.389,0.102,30.529016,76.928993,36245.148,0.1304096,81.174339,3.1
10/20/2018 10:45,25499.234,0.102,30.496986,75.844444,40055.602,0.14195396,81.358093,3.5
10/20/2018 11:45,25877.887,0.102,30.354935,77.472885,31577.898,0.1364594,81.534012,3.8
10/20/2018 13:45,26115.041,0.102,30.62208,76.284363,41011.102,0.137989602,81.008568,4.1
10/20/2018 15:45,26823.576,0.1,30.582758,77.610825,44838.184,0.127023339,80.471863,4.3
10/20/2018 17:45,26115.277,0.1,30.585474,76.561676,26158.221,0.132042608,80.669426,4.3
10/20/2018 19:45,26287.645,0.1,30.412987,76.525574,39526.602,0.129117157,79.669121,4
10/20/2018 21:45,26152.139,0.1,30.239824,76.688591,39088.176,0.14441197,80.141891,4.1
10/20/2018 23:45,26388.814,0.1,30.46176,76.723595,30671.145,0.13451901,79.947769,4
10/21/2018 1:45,26173.713,0.102,30.676895,77.097183,33032.852,0.13113645,80.076065,3.8
10/21/2018 3:45,25321.223,0.103,30.399073,77.465309,31270.643,0.130651625,79.836273,3.4
10/21/2018 5:45,26194.469,0.103,30.616234,77.11631,40025.254,0.127833294,79.55291,3.9
10/21/2018 7:45,26286.928,0.103,31.231852,77.278824,34940.969,0.13499188,80.240906,3.1
10/21/2018 8:45,24928.504,0.103,30.864546,77.282967,41547.883,0.13468125,80.525826,3.2
10/21/2018 9:45,24953.516,0.101,30.416891,77.47477,42588.723,0.13523427,80.601875,3.3
10/21/2018 11:45,26262.652,0.097999997,30.129917,77.001404,38815.754,0.141922492,79.545586,3.4
10/21/2018 13:45,26774.98,0.097000003,30.006063,77.769966,39565.793,0.134755713,80.65593,3.8
10/21/2018 15:45,26003.813,0.098999999,30.35207,76.174927,46473.375,0.138640345,79.657578,4.2
10/21/2018 19:45,25790.133,0.098999999,30.525589,76.608704,42826.023,0.132463641,79.261162,4.3
10/21/2018 21:45,26426.531,0.098999999,30.670666,76.524689,51378.801,0.12562095,79.709343,4.2
10/22/2018 1:45,26755.457,0.098999999,30.659122,77.492569,22470.953,0.12788339,80.539207,3.9
10/22/2018 3:45,25956.156,0.101,30.660788,76.133347,35387.836,0.132026151,79.516159,3.9
10/22/2018 7:45,26077.91,0.101,30.361933,77.212257,30168.496,0.13653228,79.961159,3.6
10/22/2018 9:45,25572.971,0.101,30.648846,78.093697,30453.684,0.136585739,81.215523,3.6
10/22/2018 11:45,26388.602,0.101,30.510168,76.97345,51386.953,0.13352327,79.970276,3.6
10/22/2018 13:45,26516.326,0.101,30.654804,76.611549,39045.461,0.133961047,80.049164,4.2
10/22/2018 15:45,26547.764,0.101,30.251476,77.34626,44111.512,0.138434227,80.219208,4.4
10/22/2018 17:45,26798.078,0.101,30.434649,77.573959,35034.465,0.1340314,80.367828,4.3
10/22/2018 19:45,26293.85,0.1,30.68956,77.779663,33526.254,0.139649897,80.596878,4
10/22/2018 21:45,25869.201,0.1,30.695801,77.720604,37460.52,0.131719457,80.546265,4
10/22/2018 23:45,26770.951,0.1,30.425194,77.114555,32925.723,0.12933207,80.300415,3.8
10/23/2018 1:45,26175.602,0.1,30.490757,77.617294,48412.434,0.136583015,80.495415,3.9
10/23/2018 3:45,26754.301,0.1,30.348398,77.865479,38016.922,0.139094545,80.364212,3.8
10/23/2018 5:45,26327.809,0.1,30.498739,77.788292,34379.07,0.129436724,80.217468,3.7
10/23/2018 7:45,26042.623,0.1,30.569506,77.591042,39638.313,0.13227893,80.394646,3.7
10/23/2018 9:45,25828.639,0.1,30.591675,77.393745,51293.449,0.124596963,80.142899,3.6
10/23/2018 11:45,25285.564,0.098999999,30.716311,77.619865,43197.801,0.12442955,80.244652,3.6
10/23/2018 13:45,26051.771,0.097000003,30.417295,76.666588,31650.898,0.13932112,80.297539,3.6
10/23/2018 15:45,26132.129,0.097000003,30.333494,77.205238,53751.559,0.13508302,80.162025,3.7
10/23/2018 17:45,25478.596,0.098999999,30.521111,76.744987,39051.91,0.133785283,80.679962,3.7
10/23/2018 19:45,26243.57,0.098999999,30.465115,75.974586,29885.354,0.130751162,80.057213,3.9
10/23/2018 21:45,26375.248,0.097000003,30.531189,77.845497,37745.25,0.134501484,80.460106,4
10/23/2018 23:45,26638.48,0.097000003,30.445761,76.596825,37118.613,0.135252448,80.116875,3.8
10/24/2018 1:45,26008.51,0.097000003,30.59951,77.754662,30840.811,0.12419453,80.617477,3.9
10/24/2018 3:45,25855.336,0.097000003,30.26107,76.795692,46859.113,0.13454595,80.08725,3.7
10/24/2018 5:45,26357.055,0.097000003,30.511976,77.149796,37455.023,0.13013531,80.331322,3.6
10/24/2018 7:45,26154.508,0.097000003,30.374271,76.99836,38587.117,0.12576601,80.443588,4
10/24/2018 8:45,26351.932,0.097000003,30.813627,77.089523,48654.457,0.11921787,79.823563,3.9
10/24/2018 9:45,25658.297,0.097000003,30.573864,77.270874,31068.84,0.12948295,80.791489,3.8
10/24/2018 11:45,25669.02,0.097000003,30.661463,78.016945,39133.098,0.1281258,80.990311,4.1
10/24/2018 15:45,26325.205,0.097000003,30.382477,76.982315,32072.781,0.128843881,80.145325,4
10/24/2018 17:45,25648.992,0.097000003,30.620001,78.26413,48469.223,0.155175831,79.899666,4.1
10/24/2018 19:45,26654.502,0.097000003,30.430439,76.260132,34422.977,0.11734725,79.120346,3.7
10/24/2018 21:45,25989.688,0.097000003,30.314098,76.719734,34645.598,0.129752579,79.654991,3.6
10/24/2018 23:45,25206.063,0.093000002,30.345619,76.985413,35803.676,0.131502997,80.250191,3.2
10/25/2018 1:45,26638.777,0.093000002,30.21212,76.064369,40592.98,0.121525852,79.260963,3.4
10/25/2018 3:45,25745.02,0.093000002,30.51263,77.305084,37348.441,0.12163191,80.238747,36
10/25/2018 5:45,25844.191,0.093000002,30.691975,77.068008,38627.871,0.11060216,80.117325,3.7
10/25/2018 7:45,26358.684,0.096000001,30.509232,77.536774,27008.725,0.12008908,80.118927,3.7
10/25/2018 9:45,25941.395,0.096000001,30.396727,77.38179,26985.5,0.128349315,80.574188,3.7
10/25/2018 11:45,25919.461,0.096000001,30.651945,75.630447,44426.059,0.12946824,79.715904,3.8
10/25/2018 13:45,26594.818,0.096000001,30.736042,76.349289,40501.469,0.121679619,79.840225,3.7
10/25/2018 15:45,26270.473,0.096000001,30.603119,77.697083,54643.473,0.12402525,80.038239,3.8
10/25/2018 17:45,26214.361,0.096000001,30.746618,77.148491,34492.855,0.125736124,79.935509,4
10/25/2018 19:45,26894.193,0.096000001,30.614004,76.424408,38629.105,0.125959265,79.525299,4
10/25/2018 21:45,26504.09,0.097999997,30.124809,76.886887,36523.082,0.134231723,80.020157,3.8
10/25/2018 23:45,26797.094,0.097999997,30.375484,76.526077,43617.402,0.13356631,79.919655,3.7
10/26/2018 1:45,26193.984,0.1,30.730276,77.112839,30798.643,0.135535571,80.363121,3.7
10/26/2018 3:45,26619.828,0.1,30.421726,76.867325,45922.594,0.128013421,79.875076,3.6
10/26/2018 5:45,26289.617,0.1,30.510601,76.253845,47006.879,0.133343535,79.30854,3.7
10/26/2018 7:45,25201.172,0.103,30.493921,76.862122,48717.309,0.141612579,80.142761,3.4
10/26/2018 9:45,25911.551,0.1,30.745424,77.488228,44250.734,0.13968085,80.218178,3.4
10/26/2018 11:45,26212.205,0.097999997,30.594711,77.590271,34680.684,0.126077135,80.685211,3.6
10/26/2018 13:45,26887.209,0.097999997,30.583096,76.91098,29893.465,0.124079247,80.203323,3.8
10/26/2018 17:45,26229.609,0.1,30.508919,78.095322,48149.375,0.129771677,80.502953,4
10/26/2018 18:45,26055.988,0.1,30.361927,77.091141,47649.801,0.13151819,79.96859,3.9
10/26/2018 23:45,26210.514,0.1,30.371965,76.99662,50693.715,0.12778454,79.873451,4.1
10/27/2018 1:45,26117.416,0.103,30.642157,77.626274,41053.566,0.11970614,80.218307,4.1
10/27/2018 3:45,26886.203,0.1,30.601826,77.818916,38954.727,0.131948936,80.000534,3.9
10/27/2018 5:45,25839.051,0.102,30.537281,77.341034,28488.68,0.12774153,80.250961,37
10/27/2018 7:45,26266.074,0.102,30.380678,76.57296,46344.5,0.132297759,79.673454,3.5
10/27/2018 9:45,25952.512,0.102,30.602264,76.701881,40711.832,0.13165796,79.899704,3.6
10/27/2018 11:45,25636.361,0.102,31.042381,77.271202,40138.586,0.124906188,79.90744,3.7
10/27/2018 13:45,26314.426,0.102,30.388544,77.728279,47077.734,0.133673238,80.43882,3.8
10/27/2018 15:45,26395.416,0.102,30.588659,76.028084,27990.932,0.12989787,79.855118,4.3
10/27/2018 17:45,26340.48,0.1,30.503384,76.345253,52160.324,0.137186316,79.140892,4.4
10/27/2018 19:45,26493.223,0.1,30.385845,77.681816,43209.176,0.13802164,79.850792,4.5
10/27/2018 21:45,26699.25,0.102,30.383331,77.044182,40768.043,0.126798367,79.942322,4.2
10/27/2018 23:45,26440.547,0.102,30.334949,77.309914,42850.316,0.131952989,80.327271,4.1
10/28/2018 1:45,23568.115,0.18000001,31.29261,77.483391,42581.91,0.133248803,80.460526,4.8
10/28/2018 6:45,26221.732,0.18799999,30.066525,76.987656,37098.727,0.121278007,80.41658,8.1
10/28/2018 7:45,26650.074,0.185,30.461853,75.632423,34304.52,0.097562514,78.106171,9.1
10/28/2018 8:45,21510.076,0.185,31.181751,76.634247,35371.281,0.099893652,79.425629,10.7
10/28/2018 9:45,22017.096,0.185,31.313908,76.256111,23705.787,0.114330328,79.710075,12.3
10/28/2018 10:45,22078.512,0.185,30.670946,76.583748,29162.156,0.143151868,80.925507,12.1
10/28/2018 11:45,24511.24,0.182,30.635441,77.950287,48468.113,0.110286551,81.120712,12.2
10/28/2018 13:45,22510.525,0.182,31.601671,75.835922,32342.803,0.140726937,80.362564,13.7
10/28/2018 15:45,23220.242,0.18000001,31.322336,78.077568,56695.508,0.112841668,79.788933,12.8
10/28/2018 17:45,22278.375,0.18000001,31.088039,76.439362,42181.551,0.106366291,79.445877,13.3
10/28/2018 19:45,21980.355,0.18000001,31.038559,76.701965,32141.668,0.11732656,80.184921,13.5
10/28/2018 21:45,22425.021,0.18000001,30.984535,77.660301,49452.848,0.108295961,79.94326,14.3
10/29/2018 1:45,22220.613,0.18000001,30.977058,76.37101,27314.635,0.1096722,80.022217,14.5
10/29/2018 3:45,22261.277,0.18000001,31.118155,77.437157,43054.813,0.107854815,80.188004,14
10/29/2018 5:45,22640.094,0.18000001,31.030619,77.382797,42374.547,0.11050514,79.889,13.2
10/29/2018 7:45,22262.43,0.18000001,30.955633,76.919464,34291.262,0.11021105,79.393951,13.9
10/29/2018 9:45,21778.887,0.18000001,31.04269,76.450645,32001.904,0.08836377,79.145172,13.6
10/29/2018 11:45,21669.73,0.18000001,30.892557,76.715584,26112.104,0.110203225,80.136581,14.3
10/29/2018 13:45,21104.066,0.17900001,30.943935,77.123138,29730.547,0.097483265,79.830345,13.8
10/29/2018 15:45,20772.168,0.17900001,31.103821,76.768845,30804.184,0.098373557,79.598404,13.5
10/29/2018 17:45,21072.043,0.17900001,30.873522,76.974831,30674.375,0.085419402,79.773842,13.6
10/29/2018 19:45,20988.229,0.17900001,31.012695,77.105034,28458.432,0.085877489,79.899765,13.2
10/29/2018 21:45,20412.281,0.178,31.202148,76.783478,16545.025,0.08889509,79.444298,13.3
10/29/2018 23:45,20405.246,0.178,31.126286,77.442978,20456.912,0.089781106,80.674309,13.4
10/30/2018 1:45,20549.406,0.178,31.071871,77.600449,26507.762,0.094190597,80.432732,13.3
10/30/2018 3:45,20927.143,0.178,30.867737,77.084305,29419.076,0.10379191,79.751198,12.7
10/30/2018 5:45,21184.594,0.176,30.967445,76.988174,24433.143,0.098791545,79.564987,12.5
10/30/2018 7:45,21201.619,0.176,31.026527,76.932327,32047.484,0.099060766,80.001785,12.2
10/30/2018 21:45,22323.936,0.17399999,31.041466,77.567574,38123.406,0.094287001,80.25634,12.9
10/30/2018 23:45,22106.195,0.17399999,31.073776,77.294296,41780.344,0.096584164,80.138382,12.6
10/31/2018 1:45,22561.951,0.17399999,30.900656,76.193298,22735.674,0.11004692,79.299072,12.6
10/31/2018 9:45,22128.789,0.176,31.021065,77.116615,38596.707,0.094361633,79.444984,13.5
10/31/2018 11:45,22478.926,0.176,31.048237,78.092575,47635.816,0.101766136,81.310188,12.9
10/31/2018 13:45,22307.301,0.176,31.012373,76.919586,42109.418,0.097754567,79.56752,12.9
10/31/2018 15:45,22089.166,0.176,31.006939,76.857529,42109.762,0.099605932,79.636429,13.2
10/31/2018 17:45,22438.248,0.176,31.008968,75.894562,35650.574,0.103069288,79.194618,13.3
10/31/2018 19:45,22056.053,0.175,31.109241,77.403214,41553.242,0.097195588,79.747063,13.5
11-01-18 3:45,21548.916,0.175,31.133738,77.637474,40683.98,0.090710317,80.355255,13.5
11-01-18 5:45,22972.941,0.175,30.84445,75.411301,13204.016,0.1148247,79.617714,13.4
11-01-18 7:45,23911.48,0,30.96875,76.339172,41056.418,0.096807614,78.730362,13.8
11-01-18 9:45,22127.795,0.175,30.933609,77.27935,34375.871,0.098399177,80.405563,13.4
11-01-18 13:45,21868.438,0.17200001,30.913439,77.204277,47286.055,0.09758827,79.64856,13.9
11-01-18 15:45,23545.59,0.17200001,30.869394,77.627655,47043,0.109981178,80.626274,13.5
11-01-18 17:45,22972.678,0.17200001,30.882805,77.000374,43094.172,0.103594308,79.965309,13.4
11-01-18 19:45,22614.574,0.17200001,30.81341,76.132607,26074.561,0.106912411,79.646729,13.4
11-02-18 0:45,23841.129,0.17399999,31.026684,76.994179,41366.879,0.10722285,79.875031,15.5
11-02-18 1:45,24260.396,0.17399999,31.059702,76.787628,39181.055,0.090393834,79.914566,15.7
11-02-18 3:45,23006.469,0.176,31.176567,77.627586,40585.344,0.08843749,79.930046,14.8
11-02-18 5:45,22638.529,0.176,31.218798,77.709572,45455.813,0.09091635,80.181587,14
11-02-18 19:45,22628.346,0.17399999,30.911589,76.070038,33306.09,0.107549244,78.880669,12.9
11-02-18 21:45,22684.092,0.17399999,31.222794,76.836174,40380.23,0.1048113,79.590164,13.2
11-02-18 23:45,22636.027,0.17399999,31.046566,77.795685,44993.285,0.119941253,80.411736,13.3
11-03-18 1:45,23991.404,0.17200001,31.111856,76.566811,43861.539,0.106210248,79.745483,12.4
11-03-18 3:45,23137.615,0.17200001,30.985048,76.691902,38657.504,0.113126602,80.155762,13.2
11-03-18 5:45,22303,0.17200001,30.976391,77.175339,27836.9,0.095825449,79.566612,13.7
11-03-18 7:45,21515.92,0.17200001,30.825672,77.450165,36427.754,0.097122386,80.216354,13.9
11-03-18 9:45,21925.393,0.17200001,30.797695,77.804634,41585.699,0.10103702,81.049065,13.8
11-03-18 11:45,22561.816,0.17200001,30.905611,76.339844,14619.99,0.09367656,80.443634,12.7
11-03-18 13:45,22804.623,0.17399999,30.854164,76.664276,31772.094,0.092218205,79.119278,13.1
11-03-18 15:45,21388.836,0.17,31.129147,76.852493,36831.578,0.098203985,79.337234,12.9
11-03-18 17:45,21289.246,0.17,30.976213,77.320274,26958.008,0.096995391,80.325745,12.7
11-03-18 19:45,21828.998,0.17,30.816805,76.247681,26151.467,0.11223345,79.624458,13
11-03-18 21:45,22105.793,0.17,30.9513,76.666153,35439.828,0.10277595,80.263649,13
11-03-18 23:45,22426.711,0.17,30.916744,77.094818,34233.297,0.098421037,80.063416,13.2
11-04-18 1:45,22332.918,0.17,30.972092,77.71846,44670.195,0.098157346,80.292564,13.6
11-04-18 23:45,19807.031,0.17,29.497452,75.291878,37722.867,0.1356016,83.003304,12.9
11-05-18 3:45,22550.813,0.17,30.955776,76.181122,36060.457,0.1041644,80.084122,12.5
11-05-18 5:45,21863.707,0.17,30.850945,77.56192,34165.305,0.11380669,81.537941,12.6
11-05-18 7:45,23717.41,0.17,30.629269,76.710175,31651.799,0.116600334,80.739563,12.3
11-05-18 19:45,21876.457,0.168,30.923988,78.312859,36106.301,0.092470899,80.540443,13.1
11-05-18 21:45,21148.195,0.168,30.841993,77.337532,38212.523,0.094910517,80.606041,13.2
11-05-18 23:45,25210.105,0.168,30.546867,77.461258,42871.082,0.10199243,80.683594,12.7
11-06-18 1:45,21899.041,0.168,30.865547,76.311913,20049.205,0.10663496,79.585037,12.7
11-06-18 3:45,21633.404,0.17,30.950771,76.751717,34487.078,0.090437442,79.966087,13
11-06-18 5:45,21527.414,0.17,30.878563,77.906296,22276.357,0.10515933,80.988708,13.1
11-06-18 7:45,21476.721,0.17,30.980965,77.445404,43265.105,0.102536868,80.443382,1.5
11-06-18 9:45,21554.205,0.17,31.107529,76.999023,33631.031,0.10044058,79.902206,13.2
11-06-18 11:45,22573.861,0.17,30.998959,77.647324,47283.766,0.090464141,79.936478,12.3
11-06-18 13:45,23026.586,0.167,30.915428,77.00589,46720.164,0.095671959,79.86615,12.4
11-06-18 15:45,21936.949,0.169,30.90053,76.720512,46260.219,0.111640202,79.932381,12.2
11-06-18 17:45,21277.564,0.169,31.151764,76.000298,32125.586,0.105041668,79.149948,12.2
11-06-18 19:45,22082.889,0.169,31.219894,77.078636,39343.273,0.10228866,80.561684,12.6
11-06-18 21:45,22558.008,0.169,31.087088,77.186569,36250.863,0.095919244,79.946297,12.3
11-06-18 23:45,22045.26,0.167,31.111738,77.567368,56517.676,0.083035372,79.956078,12.4
11-07-18 1:45,21866.49,0.169,31.156942,77.135399,43759.883,0.096339539,79.959641,12.5
11-07-18 3:45,22605.559,0.169,31.041683,76.648552,36820.625,0.097161902,79.463898,12.8
11-07-18 5:45,22273.313,0.169,31.062475,76.815247,35378.27,0.082184836,79.701874,12.9
11-07-18 7:45,23100.422,0.17200001,31.001099,76.895187,36373.262,0.091533907,79.390823,13.5
11-07-18 9:45,23059.211,0.17,30.274429,76.835228,40857.41,0.12379681,80.268005,12.7
11-07-18 11:45,22667.375,0.17,31.076582,76.612289,35295.852,0.093282318,80.078659,11.4
11-07-18 13:45,23230.496,0.17,30.557796,77.242416,52106.328,0.10127427,79.723984,11.5
11-07-18 15:45,23226.611,0.168,30.816755,77.583313,39654.738,0.098409854,80.069412,11.7
11-07-18 17:45,22933.387,0.167,31.07527,77.790443,49159.91,0.099077769,80.841637,12.3
11-07-18 19:45,23669.346,0.169,31.050709,76.877892,45741.254,0.09850107,79.956543,13
11-07-18 21:45,24016.035,0.169,31.189932,77.226707,38432.254,0.10362088,79.986847,13.2
11-07-18 23:45,22582.156,0.169,31.074373,76.651009,38591.563,0.099436373,79.744843,13.4
11-08-18 1:45,22070.475,0.169,31.196196,77.140968,27674.299,0.097486317,80.088211,12.6
11-08-18 3:45,22148.201,0.169,31.153372,77.421585,34853.078,0.098427033,79.917007,13.6
11-08-18 5:45,22535.742,0.169,31.126932,76.330978,31189.914,0.089214489,79.879684,12.7
11-08-18 7:45,21425.018,0.169,31.164568,76.730278,29281.639,0.089182585,80.160881,13.3
11-08-18 9:45,21199.131,0.155,31.410021,77.131607,41459.465,0.092287551,79.812614,12.8
11-08-18 11:45,22406,0.155,31.141169,77.034569,35471.746,0.092746779,79.829437,12.5
11-08-18 12:45,25455.611,0.155,28.108446,75.871887,37004.855,0.12552189,81.705872,11.9
11-08-18 13:45,25972.629,0.15000001,29.971773,77.437683,33479.496,0.084487512,81.769928,9.7
11-08-18 15:45,23953.385,0.13500001,29.595577,77.188637,42751.859,0.16607492,84.991409,6.5
11-08-18 16:45,24560.184,0.13500001,28.494751,76.90136,35708.5,0.1483081,81.220726,5.1
11-08-18 17:45,26206.379,0.13500001,29.240892,77.333122,42594.137,0.114733624,80.766792,3.8
11-08-18 18:45,26211.254,0.13500001,29.518909,76.514061,41434.953,0.12275396,80.317268,3.4
11-08-18 19:45,26146.855,0.13,30.502262,77.200287,45550.746,0.10787897,80.623734,3.4
11-08-18 20:45,25194.637,0.13,30.381124,76.978661,39021.387,0.13201724,80.520279,2.1
11-08-18 21:45,26955.77,0.13,30.496593,77.351746,41319.176,0.142949262,80.766159,3.8
11-08-18 23:45,26868.645,0.133,30.408928,77.546471,39080.727,0.133849397,79.84063,3.6
11-09-18 1:45,26210.396,0.133,30.684671,77.28669,44684.57,0.128237817,80.00354,3.3
11-09-18 3:45,26603.102,0.13,30.672855,77.162788,47712.371,0.127215,79.925758,3.7
11-09-18 5:45,26810.039,0.13,30.156656,76.709274,49469.574,0.141308941,79.664505,3.5
11-09-18 7:45,27306.523,0.13,30.533783,76.731049,49542.48,0.12986873,80.083374,3.5
11-09-18 9:45,26857.057,0.12800001,30.748781,77.408371,55557.828,0.124290208,80.18586,3.9
11-09-18 11:45,26549.574,0.12800001,30.558651,77.11068,50624.125,0.133203711,80.119995,4.1
11-09-18 13:45,27423.371,0.12800001,30.475817,77.075623,50256.875,0.128659464,79.354141,4.3
11-09-18 15:45,26752.496,0.12800001,30.280186,76.810501,31489.557,0.126392148,79.300659,4.3
11-09-18 17:45,25886.58,0.12800001,30.116144,76.586853,39043.578,0.130346392,79.609901,4.1
11-09-18 19:45,24215.902,0.132,30.750702,77.081566,29694.395,0.13032034,79.749748,4.1
11-09-18 21:45,25801.514,0.132,30.330736,76.629333,42514.523,0.146489348,79.740135,3.7
11-09-18 23:45,26232.246,0.132,30.140917,76.983681,41747.289,0.15975516,80.749657,3.7
11-10-18 1:45,27516.375,0.13,29.285172,76.919952,46225.699,0.133696225,79.932182,3.9
11-10-18 5:45,27500.297,0.13,29.873852,77.440002,46135.82,0.11337224,79.750427,3.6
11-10-18 7:45,24975.607,0.13,31.817852,76.862579,38601.703,0.13668212,79.642982,3.9
11-10-18 9:45,25903.238,0.13,30.398129,76.791229,47238.926,0.133950807,79.392448,3.8
11-10-18 11:45,26279.75,0.13,30.556122,77.1007,42148.691,0.115185209,80.5177,3.7
11-10-18 13:45,25453.506,0.13,30.465126,76.764694,35861.477,0.116849486,79.83931,3.5
11-10-18 17:45,25682.488,0.12800001,30.321739,77.06958,40851.652,0.113010208,80.103271,35
11-10-18 19:45,24676.605,0.12800001,30.583849,77.170563,28998.514,0.107067317,79.845261,3.7
11-10-18 21:45,24060.855,0.13,30.430538,77.675987,33670.395,0.10540633,80.10804,3.6
11-10-18 23:45,25083.299,0.132,30.417044,77.183807,34045.285,0.133442337,80.18615,3.6
11-11-18 1:45,25326.301,0.132,30.32123,76.976868,31255.543,0.130505619,79.888016,3.6
11-11-18 3:45,27202.102,0.132,30.553078,77.216896,38900.223,0.11360993,80.972015,3.7
11-11-18 5:45,25951.711,0.132,30.631918,76.615372,43244.531,0.13180751,79.886627,3.8
11-11-18 7:45,25975.688,0.132,29.927261,76.935181,51161.594,0.143333867,80.835754,3.7
11-11-18 9:45,26846.244,0.132,29.778618,76.861977,42503.613,0.12162853,79.761948,3.5
11-11-18 11:45,25812.805,0.13,30.336988,76.555603,40042.891,0.110419913,80.148163,3.6
11-11-18 13:45,25891.455,0.13,30.425575,77.143608,42342.996,0.111406036,80.005669,3.5
11-11-18 19:45,23695.02,0.13500001,30.319454,76.70446,27371.213,0.096917279,79.560524,4.2
11-11-18 21:45,25376.199,0.13500001,30.263332,77.599808,33159.418,0.104131523,79.973602,3.6
11-11-18 23:45,24882.822,0.132,30.637316,76.394531,31383.813,0.10277476,79.627968,3.7
11-12-18 1:45,24326.123,0.132,30.428343,76.809418,39008.945,0.12737474,80.214874,3.8
11-12-18 3:45,24973.438,0.134,30.055704,76.90033,44766.984,0.136278327,80.263794,3.9
11-12-18 5:45,26110.709,0.134,30.437397,77.161697,46701.363,0.113426312,79.922775,4
11-12-18 7:45,25064.492,0.134,30.678167,76.905983,39976.668,0.11199642,80.322136,3.8
11-12-18 9:45,25254.832,0.134,30.577208,76.833199,45380.281,0.119071573,80.00293,3.8
11-12-18 11:45,25837.496,0.134,30.531483,77.179947,40656.574,0.118079336,80.128334,4
11-12-18 13:45,25629.029,0.134,30.436546,77.109558,45934.039,0.120271086,79.829666,3.9
11-12-18 15:45,25052.857,0.134,30.444567,76.506531,43231.895,0.12248862,80.067131,38
11-12-18 17:45,26289.242,0.134,30.573629,76.933502,37860.176,0.12503585,79.654648,3.7
11-12-18 19:45,24485.93,0.134,30.523157,76.700531,42392.902,0.124317418,79.612953,3.6
11-12-18 21:45,25921.277,0.134,30.525366,77.312607,36027.789,0.121289228,79.669693,3.6
11-12-18 23:45,25209.641,0.134,30.559441,77.562393,43743.469,0.124763819,80.424095,3.8
11/13/2018 1:45,25879.563,0.134,30.192204,77.15686,47298.191,0.12400214,80.009995,3.6
11/13/2018 3:45,25976.152,0.134,30.584513,76.768578,40467.508,0.125094107,79.970222,3.5
11/13/2018 5:45,25117.301,0.134,30.656048,76.883347,34073.77,0.11827974,79.728897,3.7
11/13/2018 7:45,25030.205,0.134,30.529091,77.523781,46455.566,0.12244726,80.223152,3.6
